"plotID","plot.area","density","q0","q1","q5","q25","q50","q75","q95","q99","q100","rumple","top.rugosity","mean.max.canopy.ht","max.canopy.ht","deepgap.fraction","meanH","vert.sd","vertCV","mean.sd","sd.sd","GC","GFP","VCI","FHD","LAI","LAI_subcanopy","ModeLocation","PeaksVarience","HeightRatio"
"A6096","256.8","8.5708722741433","0.5","2.59","8.22","19.96","22.66","24.8","26.67","27.06","28.05","5.24633119764102","6.12307705085","22.3186851211073","28.05","0.278947368421053","21.2451249432076","5.41353931405662","0.254813249087876","4.13360494921734","2.076939868354","0.126342334594148","0.972472333166049","0.590091063756338","2.85970299220277","0.737615282107893","0.030863989686525","0","86.9666666666667","31.2849162011173"
"A6098","245","2.35102040816327","0.51","0.7125","1.7725","4.9375","7.095","11.8825","17.2825","18.24","19.73","5.07393580820209","5.99228157091048","6.04292253521127","19.73","0.479224376731302","8.40598958333333","4.81372845388244","0.572654582326236","2.57473177960422","1.6396033338107","0.323840411341155","0.975755208625903","0.599384553705031","2.62451229077919","0.46914133042781","0.139031915157496","1","20.3","77.8603268945022"
"A6108","257.2","7.95101088646967","0.5","0.79","2.424","14.37","21.52","25.97","28.676","30.048","30.94","8.27802825586053","8.10024265164465","23.443470790378","30.94","0.294736842105263","19.3569731051345","8.00777210416059","0.413689271595698","7.42368958375546","2.26077843507252","0.228960107643902","0.973083305210379","0.704534035125056","3.29693797503924","0.935818656723032","0.134379789073172","0","103","33.6805555555556"
"A6125","254.6","5.40455616653574","0.64","2.03","3.1425","9.26","11.765","13.45","15.205","15.88","16.58","2.49622796181414","3.05438541588249","12.2898954703833","16.58","0.210526315789474","11.0040188953488","3.38592748410871","0.30769917030403","1.84758525212193","0.868092324053196","0.167616027274294","0.893167560132057","0.537184125136486","2.51793220273685","2.46439786449641","0.382633018901179","0","0","36.0338573155986"
"A6129","261.4","111.381025248661","0.5","0.63914","1.4294","8.8685","13.084","15.698","18.676","19.663","21.578","2.98726096151302","5.41363329895986","14.0369118644068","21.578","0.234210526315789","11.9827913103211","4.9724088962843","0.414962488080838","2.94438364012596","1.12494671873935","0.230882201704662","0.93116513749314","0.616725781206739","2.80871546748842","1.52713829197583","0.16517449495668","0","0","43.8639125151883"
"A6136","261.6","166.892201834862","0.5","0.615","1.071","4.579","11.504","15.2415","18.939","20.612","22.301","2.06686481024508","3.06740944696986","16.5376789297659","22.301","0.215789473684211","10.4547225543416","5.87539373925176","0.56198466374527","5.10471594834171","0.924661205768908","0.321022613946687","0.920970226741168","0.642687111858965","2.70937959921509","1.72702853481053","0.712199697651995","1","0","50.5542038388754"
"A6154","261.6","159.854740061162","0.5","0.666","2.54785","6.114","10.759","13.754","15.72615","16.81615","18.228","2.16929488741641","2.78540771070885","14.3546655405405","18.228","0.18005540166205","9.99532440575829","4.34792758847105","0.434996145394362","3.62985672470597","0.959358899370631","0.248164506278315","0.895280121324148","0.597021134174704","2.69856316432323","1.92577018523145","0.648642958520284","0","0","55.6519046144317"
"A6164","258.9","176.342217072229","0.5","0.59","1.0447","4.7","8.399","10.4345","12.599","13.39146","14.285","1.87050080010136","2.86083797267476","11.1420506756757","14.285","0.234210526315789","7.60541725988391","3.61164453196682","0.474877894079141","2.93265465690995","0.977159213579886","0.269847423234631","0.867089209019073","0.55494382759927","2.43760716184206","1.74426429501737","0.750771508313174","1","0","74.5279894004637"
"A665","246.7","90.9890555330361","0.5","6.04","7.97","10.82","13.06","15.04","16.9","18.16","19.37","2.45421943094074","6.28511215963079","12.1397635135135","19.37","0.326869806094183","12.7977052612821","2.85329815131257","0.22295388845568","2.15456067128272","0.702275739965754","0.126564691168359","0.92076238543093","0.528085761737353","2.52825313678674","1.43288022010742","0.00834335952904576","0","0","38.9514943655071"
"A7012","255.2","21.0854231974922","0.5","0.7814","1.25","2.357","5.303","16.224","20.365","21.7456","22.865","7.22545700070989","7.43247231560416","14.2097647058824","22.865","0.238227146814404","8.98619011336183","7.19242258118507","0.800386202656724","5.92780534152374","1.88653527099301","0.444485080130903","0.956530798493619","0.604515405715391","2.57786228682883","1.03541716419798","0.575833689216852","1","17.3333333333333","60.2972399150743"
